X Y Z
-485803.031250 -1116186.625000 251.080002 
-485801.468750 -1116182.000000 251.139999 
-485798.937500 -1116161.750000 251.050003 
-485799.406250 -1116159.500000 251.009995 
-485797.718750 -1116152.250000 251.050003 
-485800.406250 -1116175.250000 251.149994 
-485795.593750 -1116142.625000 250.990005 
-485795.812500 -1116139.625000 250.899994 
-485798.375000 -1116166.625000 251.050003 
-485797.375000 -1116176.625000 251.130005 
-485794.781250 -1116155.500000 250.990005 
-485794.125000 -1116152.625000 250.990005 
-485797.156250 -1116186.000000 251.059998 
-485796.125000 -1116172.125000 251.119995 
-485792.781250 -1116146.875000 251.020004 
-485845.875000 -1116188.500000 251.270004 
-485849.718750 -1116221.375000 251.429993 
-485844.656250 -1116188.875000 251.289993 
-485844.312500 -1116186.500000 251.300003 
-485848.031250 -1116223.375000 251.410004 
-485847.406250 -1116220.625000 251.440002 
-485843.531250 -1116191.750000 251.339996 
-485842.750000 -1116195.500000 251.320007 
-485841.531250 -1116186.250000 251.259995 
-485844.437500 -1116222.000000 251.360001 
-485844.781250 -1116220.875000 251.369995 
-485842.875000 -1116206.875000 251.429993 
-485841.843750 -1116198.125000 251.380005 
-485840.156250 -1116192.500000 251.300003 
-485843.343750 -1116221.125000 251.380005 
-485841.187500 -1116205.500000 251.399994 
-485840.531250 -1116202.750000 251.350006 
-485838.250000 -1116182.750000 251.240005 
-485842.781250 -1116227.125000 251.460007 
-485838.250000 -1116187.125000 251.300003 
-485836.156250 -1116183.500000 251.250000 
-485838.875000 -1116210.375000 251.380005 
-485837.187500 -1116199.625000 251.339996 
-485836.812500 -1116193.875000 251.330002 
-485837.468750 -1116204.250000 251.399994 
-485835.062500 -1116187.000000 251.259995 
-485833.812500 -1116183.250000 251.259995 
-485839.281250 -1116233.000000 251.460007 
-485837.343750 -1116224.500000 251.380005 
-485834.718750 -1116202.125000 251.380005 
-485837.906250 -1116233.000000 251.419998 
-485837.812500 -1116230.625000 251.449997 
-485836.687500 -1116221.750000 251.399994 
-485835.406250 -1116212.500000 251.330002 
-485834.562500 -1116207.125000 251.360001 
-485836.687500 -1116233.250000 251.419998 
-485836.343750 -1116227.500000 251.449997 
-485834.500000 -1116215.250000 251.320007 
-485832.062500 -1116194.750000 251.300003 
-485830.937500 -1116191.625000 251.300003 
-485835.000000 -1116223.250000 251.360001 
-485832.375000 -1116209.375000 251.279999 
-485832.062500 -1116207.875000 251.309998 
-485832.812500 -1116206.250000 251.360001 
-485829.437500 -1116196.750000 251.350006 
-485830.937500 -1116217.875000 251.360001 
-485828.531250 -1116201.875000 251.330002 
-485826.906250 -1116206.625000 251.240005 
-485825.687500 -1116195.375000 251.330002 
-485829.281250 -1116225.750000 251.380005 
-485828.781250 -1116223.750000 251.330002 
-485826.281250 -1116203.875000 251.250000 
-485825.312500 -1116199.625000 251.300003 
-485828.468750 -1116233.875000 251.350006 
-485826.531250 -1116214.000000 251.330002 
-485822.093750 -1116187.250000 251.220001 
-485820.906250 -1116189.500000 251.279999 
-485820.968750 -1116185.625000 251.210007 
-485822.937500 -1116210.125000 251.300003 
-485821.968750 -1116206.000000 251.250000 
-485821.593750 -1116204.500000 251.210007 
-485821.750000 -1116202.000000 251.210007 
-485820.656250 -1116194.500000 251.279999 
-485822.593750 -1116215.875000 251.279999 
-485823.281250 -1116232.125000 251.360001 
-485820.281250 -1116203.375000 251.220001 
-485820.406250 -1116213.875000 251.289993 
-485819.687500 -1116207.500000 251.309998 
-485818.000000 -1116197.250000 251.210007 
-485817.687500 -1116192.125000 251.300003 
-485821.656250 -1116229.875000 251.320007 
-485818.687500 -1116208.750000 251.320007 
-485816.843750 -1116199.250000 251.199997 
-485816.281250 -1116191.250000 251.289993 
-485817.406250 -1116211.750000 251.240005 
-485814.500000 -1116188.500000 251.259995 
-485820.281250 -1116234.000000 251.440002 
-485818.625000 -1116228.000000 251.309998 
-485814.750000 -1116195.750000 251.179993 
-485813.875000 -1116190.625000 251.250000 
-485818.375000 -1116231.625000 251.380005 
-485816.375000 -1116217.250000 251.240005 
-485816.468750 -1116214.500000 251.270004 
-485814.687500 -1116203.250000 251.270004 
-485814.406250 -1116198.750000 251.179993 
-485811.593750 -1116191.875000 251.169998 
-485809.500000 -1116196.375000 251.149994 
-485807.593750 -1116190.000000 251.110001 
-485807.875000 -1116186.625000 251.179993 
-485811.250000 -1116221.750000 251.259995 
-485807.343750 -1116198.875000 251.210007 
-485805.593750 -1116192.125000 251.139999 
-485808.843750 -1116224.000000 251.339996 
-485804.031250 -1116190.875000 251.080002 
-485804.312500 -1116188.750000 251.080002 
-485805.812500 -1116212.875000 251.149994 
-485805.000000 -1116215.250000 251.169998 
-485802.000000 -1116190.000000 251.089996 
-485801.718750 -1116195.125000 251.190002 
-485804.968750 -1116229.125000 251.330002 
-485802.125000 -1116207.250000 251.169998 
-485804.312500 -1116232.250000 251.380005 
-485802.062500 -1116211.125000 251.119995 
-485800.343750 -1116201.250000 251.179993 
-485799.750000 -1116192.625000 251.149994 
-485798.562500 -1116189.625000 251.080002 
-485801.406250 -1116218.500000 251.250000 
-485800.000000 -1116208.125000 251.110001 
-485798.843750 -1116194.250000 251.179993 
-485857.562500 -1116263.750000 251.820007 
-485858.750000 -1116274.500000 251.960007 
-485849.375000 -1116234.750000 251.529999 
-485849.781250 -1116248.625000 251.570007 
-485849.343750 -1116240.250000 251.520004 
-485852.562500 -1116276.375000 251.889999 
-485852.125000 -1116269.375000 251.889999 
-485845.781250 -1116243.875000 251.539993 
-485846.343750 -1116242.375000 251.550003 
-485850.281250 -1116279.500000 251.979996 
-485847.218750 -1116267.000000 251.839996 
-485846.437500 -1116263.125000 251.770004 
-485846.718750 -1116258.875000 251.759995 
-485846.656250 -1116270.125000 251.809998 
-485847.343750 -1116282.000000 252.000000 
-485843.406250 -1116261.000000 251.740005 
-485842.875000 -1116256.375000 251.720001 
-485841.218750 -1116246.625000 251.539993 
-485840.781250 -1116239.625000 251.460007 
-485844.250000 -1116274.375000 251.929993 
-485842.750000 -1116272.000000 251.899994 
-485842.562500 -1116268.625000 251.800003 
-485842.250000 -1116263.875000 251.800003 
-485838.843750 -1116241.750000 251.479996 
-485838.875000 -1116248.000000 251.619995 
-485841.437500 -1116277.375000 251.919998 
-485837.625000 -1116256.750000 251.690002 
-485836.406250 -1116247.000000 251.589996 
-485837.593750 -1116261.125000 251.759995 
-485837.031250 -1116254.125000 251.699997 
-485835.968750 -1116265.500000 251.779999 
-485834.718750 -1116258.000000 251.710007 
-485834.312500 -1116251.000000 251.649994 
-485837.468750 -1116281.375000 251.869995 
-485833.062500 -1116253.250000 251.630005 
-485836.375000 -1116284.625000 251.919998 
-485834.156250 -1116269.500000 251.850006 
-485831.750000 -1116247.750000 251.580002 
-485828.781250 -1116235.250000 251.369995 
-485834.593750 -1116284.875000 251.880005 
-485833.937500 -1116277.500000 251.839996 
-485833.218750 -1116272.000000 251.839996 
-485831.812500 -1116262.375000 251.720001 
-485831.156250 -1116259.750000 251.669998 
-485829.468750 -1116249.875000 251.570007 
-485830.031250 -1116259.125000 251.669998 
-485829.875000 -1116254.250000 251.660004 
-485827.906250 -1116245.875000 251.550003 
-485827.156250 -1116237.250000 251.449997 
-485830.968750 -1116274.250000 251.800003 
-485829.843750 -1116264.500000 251.800003 
-485828.875000 -1116260.375000 251.720001 
-485829.125000 -1116257.000000 251.639999 
-485831.531250 -1116283.500000 251.869995 
-485831.312500 -1116280.000000 251.860001 
-485828.750000 -1116269.875000 251.820007 
-485826.406250 -1116256.250000 251.630005 
-485824.968750 -1116243.875000 251.520004 
-485829.281250 -1116285.125000 251.809998 
-485827.750000 -1116271.500000 251.770004 
-485824.812500 -1116251.625000 251.600006 
-485824.718750 -1116247.250000 251.520004 
-485826.531250 -1116270.750000 251.759995 
-485825.875000 -1116263.375000 251.759995 
-485824.562500 -1116257.875000 251.690002 
-485825.031250 -1116255.125000 251.619995 
-485822.125000 -1116236.125000 251.440002 
-485826.687500 -1116281.750000 251.789993 
-485826.531250 -1116279.375000 251.809998 
-485826.312500 -1116274.250000 251.800003 
-485823.562500 -1116253.750000 251.589996 
-485821.906250 -1116243.125000 251.509995 
-485825.250000 -1116285.625000 251.830002 
-485825.187500 -1116281.000000 251.759995 
-485824.562500 -1116278.375000 251.779999 
-485821.750000 -1116258.250000 251.720001 
-485822.125000 -1116256.500000 251.679993 
-485821.562500 -1116254.750000 251.630005 
-485821.375000 -1116251.375000 251.559998 
-485819.656250 -1116237.125000 251.410004 
-485820.406250 -1116256.875000 251.669998 
-485822.125000 -1116284.750000 251.830002 
-485821.562500 -1116275.500000 251.759995 
-485820.843750 -1116271.125000 251.759995 
-485819.312500 -1116260.625000 251.660004 
-485816.968750 -1116240.125000 251.470001 
-485818.656250 -1116267.500000 251.720001 
-485819.281250 -1116277.125000 251.720001 
-485818.937500 -1116274.625000 251.690002 
-485817.656250 -1116263.375000 251.669998 
-485816.000000 -1116250.625000 251.580002 
-485814.968750 -1116246.000000 251.470001 
-485819.343750 -1116285.125000 251.770004 
-485816.750000 -1116274.875000 251.690002 
-485814.843750 -1116261.500000 251.639999 
-485817.031250 -1116279.500000 251.779999 
-485813.250000 -1116254.625000 251.610001 
-485811.531250 -1116237.250000 251.440002 
-485816.031250 -1116284.125000 251.740005 
-485813.625000 -1116263.250000 251.669998 
-485815.968750 -1116286.250000 251.789993 
-485813.781250 -1116282.000000 251.720001 
-485813.750000 -1116276.875000 251.740005 
-485812.781250 -1116272.750000 251.669998 
-485808.656250 -1116241.625000 251.429993 
-485810.218750 -1116266.500000 251.610001 
-485806.406250 -1116239.625000 251.380005 
-485811.218750 -1116283.250000 251.740005 
-485807.843750 -1116261.625000 251.559998 
-485810.437500 -1116287.500000 251.690002 
-485809.156250 -1116272.750000 251.690002 
-485805.625000 -1116248.750000 251.509995 
-485804.437500 -1116241.750000 251.419998 
-485864.375000 -1116314.125000 252.059998 
-485859.750000 -1116299.500000 252.039993 
-485858.843750 -1116295.500000 252.029999 
-485858.093750 -1116289.500000 252.050003 
-485858.687500 -1116300.750000 252.000000 
-485856.625000 -1116286.000000 252.009995 
-485856.812500 -1116292.750000 251.990005 
-485858.156250 -1116324.125000 251.990005 
-485855.000000 -1116299.750000 252.009995 
-485856.656250 -1116322.000000 251.990005 
-485852.656250 -1116295.000000 252.000000 
-485852.468750 -1116291.500000 251.960007 
-485852.000000 -1116284.625000 251.990005 
-485856.125000 -1116325.250000 252.039993 
-485855.218750 -1116318.375000 252.000000 
-485854.375000 -1116320.750000 251.949997 
-485848.468750 -1116286.750000 251.949997 
-485848.218750 -1116283.250000 251.990005 
-485853.343750 -1116326.625000 252.080002 
-485852.750000 -1116321.500000 251.979996 
-485849.593750 -1116304.250000 251.929993 
-485846.437500 -1116283.875000 251.940002 
-485848.343750 -1116307.000000 251.970001 
-485848.125000 -1116301.500000 251.929993 
-485846.687500 -1116296.500000 251.970001 
-485846.656250 -1116290.625000 251.979996 
-485844.375000 -1116285.375000 251.910004 
-485846.437500 -1116304.500000 251.960007 
-485843.593750 -1116284.875000 251.899994 
-485848.781250 -1116329.250000 252.100006 
-485847.156250 -1116322.625000 252.029999 
-485843.000000 -1116289.750000 251.940002 
-485845.906250 -1116317.250000 251.929993 
-485843.468750 -1116302.250000 251.940002 
-485843.875000 -1116299.375000 251.910004 
-485842.156250 -1116300.125000 251.960007 
-485842.218750 -1116296.875000 251.910004 
-485845.187500 -1116327.125000 252.059998 
-485842.375000 -1116303.625000 251.970001 
-485840.625000 -1116294.625000 251.910004 
-485840.218750 -1116289.875000 251.919998 
-485844.281250 -1116330.750000 252.039993 
-485843.625000 -1116323.500000 251.979996 
-485838.937500 -1116286.875000 251.929993 
-485842.093750 -1116317.000000 251.960007 
-485841.437500 -1116314.250000 251.899994 
-485839.312500 -1116300.375000 251.960007 
-485839.593750 -1116297.375000 251.940002 
-485838.781250 -1116292.250000 251.880005 
-485840.968750 -1116322.125000 251.979996 
-485836.468750 -1116288.250000 251.869995 
-485836.468750 -1116285.875000 251.910004 
-485839.687500 -1116316.250000 251.960007 
-485841.250000 -1116333.625000 252.080002 
-485839.562500 -1116334.875000 252.029999 
-485840.062500 -1116333.125000 252.080002 
-485834.906250 -1116298.625000 251.929993 
-485834.000000 -1116286.750000 251.839996 
-485837.625000 -1116324.250000 252.039993 
-485836.937500 -1116319.875000 251.960007 
-485835.343750 -1116308.500000 251.869995 
-485834.687500 -1116301.125000 251.880005 
-485832.531250 -1116286.000000 251.830002 
-485836.000000 -1116316.250000 251.960007 
-485834.312500 -1116314.125000 251.949997 
-485832.343750 -1116296.250000 251.910004 
-485830.437500 -1116286.125000 251.820007 
-485833.343750 -1116316.000000 251.929993 
-485833.218750 -1116310.250000 251.919998 
-485829.468750 -1116287.875000 251.869995 
-485834.312500 -1116327.750000 252.039993 
-485829.312500 -1116292.750000 251.880005 
-485828.062500 -1116287.375000 251.860001 
-485828.687500 -1116300.375000 251.830002 
-485827.406250 -1116290.500000 251.860001 
-485828.312500 -1116307.375000 251.880005 
-485826.843750 -1116296.750000 251.830002 
-485823.718750 -1116299.375000 251.830002 
-485823.062500 -1116296.625000 251.770004 
-485826.531250 -1116334.000000 251.979996 
-485825.625000 -1116323.125000 251.970001 
-485820.281250 -1116289.250000 251.820007 
-485825.281250 -1116335.000000 252.000000 
-485819.250000 -1116293.625000 251.740005 
-485817.531250 -1116287.625000 251.800003 
-485822.906250 -1116331.750000 251.929993 
-485820.468750 -1116313.500000 251.880005 
-485816.500000 -1116291.125000 251.740005 
-485820.437500 -1116334.375000 252.009995 
-485815.781250 -1116295.625000 251.789993 
-485813.218750 -1116294.625000 251.800003 
-485813.250000 -1116290.375000 251.729996 
-485812.937500 -1116289.000000 251.710007 
-485813.437500 -1116298.125000 251.759995 
-485811.968750 -1116289.500000 251.720001 
-485816.843750 -1116334.625000 252.000000 
-485816.968750 -1116333.375000 251.979996 
-485814.343750 -1116315.375000 251.820007 
-485812.625000 -1116305.375000 251.809998 
-485811.875000 -1116293.750000 251.779999 
-485810.593750 -1116290.375000 251.740005 
-485869.531250 -1116358.125000 252.179993 
-485868.375000 -1116363.000000 252.139999 
-485870.312500 -1116380.750000 252.059998 
-485869.625000 -1116378.625000 252.100006 
-485869.187500 -1116372.625000 252.250000 
-485868.312500 -1116375.375000 252.199997 
-485862.343750 -1116337.000000 252.199997 
-485867.156250 -1116378.750000 252.039993 
-485865.500000 -1116368.000000 252.139999 
-485863.031250 -1116349.125000 252.119995 
-485866.125000 -1116377.500000 252.050003 
-485862.843750 -1116354.125000 252.149994 
-485861.000000 -1116340.500000 252.190002 
-485865.093750 -1116379.000000 252.059998 
-485864.875000 -1116377.500000 252.059998 
-485861.781250 -1116355.500000 252.100006 
-485863.375000 -1116371.750000 252.210007 
-485858.718750 -1116342.375000 252.130005 
-485857.250000 -1116333.500000 252.169998 
-485858.312500 -1116350.000000 252.139999 
-485860.937500 -1116377.125000 252.119995 
-485859.718750 -1116371.875000 252.110001 
-485859.531250 -1116366.500000 252.089996 
-485857.843750 -1116368.500000 252.100006 
-485855.093750 -1116353.750000 252.059998 
-485853.281250 -1116333.750000 252.139999 
-485857.250000 -1116371.375000 252.110001 
-485856.343750 -1116367.500000 252.100006 
-485855.562500 -1116360.750000 252.100006 
-485854.406250 -1116363.750000 252.119995 
-485854.187500 -1116358.375000 252.050003 
-485851.531250 -1116336.750000 252.089996 
-485850.843750 -1116340.875000 252.110001 
-485853.781250 -1116370.000000 252.119995 
-485851.343750 -1116352.000000 252.059998 
-485850.906250 -1116362.250000 252.080002 
-485848.843750 -1116350.875000 252.070007 
-485851.000000 -1116371.000000 252.149994 
-485849.750000 -1116365.750000 252.089996 
-485846.718750 -1116341.250000 252.059998 
-485847.000000 -1116338.500000 252.089996 
-485850.281250 -1116373.375000 252.119995 
-485849.406250 -1116376.250000 252.160004 
-485847.812500 -1116368.250000 252.149994 
-485848.312500 -1116380.000000 252.160004 
-485844.937500 -1116354.125000 252.119995 
-485844.625000 -1116359.000000 252.110001 
-485844.968750 -1116370.250000 252.100006 
-485844.000000 -1116366.500000 252.100006 
-485843.718750 -1116361.875000 252.050003 
-485842.843750 -1116365.500000 252.130005 
-485839.781250 -1116343.625000 252.009995 
-485842.750000 -1116376.625000 252.119995 
-485841.937500 -1116372.625000 252.130005 
-485839.406250 -1116352.500000 252.089996 
-485838.906250 -1116348.500000 252.100006 
-485838.281250 -1116341.500000 252.009995 
-485838.500000 -1116358.375000 252.050003 
-485836.125000 -1116342.375000 252.039993 
-485839.093750 -1116375.375000 252.110001 
-485838.343750 -1116370.375000 252.130005 
-485834.218750 -1116340.125000 251.990005 
-485835.218750 -1116362.250000 252.100006 
-485832.812500 -1116341.250000 252.020004 
-485832.375000 -1116336.625000 251.970001 
-485834.406250 -1116385.625000 252.199997 
-485832.312500 -1116370.750000 252.080002 
-485829.218750 -1116342.875000 252.050003 
-485828.093750 -1116342.000000 252.059998 
-485829.625000 -1116360.625000 252.039993 
-485829.031250 -1116358.000000 252.070007 
-485828.406250 -1116355.375000 252.009995 
-485825.000000 -1116345.375000 251.990005 
-485828.093750 -1116378.750000 252.130005 
-485827.875000 -1116376.250000 252.080002 
-485823.468750 -1116343.375000 251.970001 
-485823.187500 -1116337.500000 252.020004 
-485828.312500 -1116383.375000 252.179993 
-485826.250000 -1116370.875000 252.089996 
-485824.187500 -1116355.500000 252.029999 
-485824.625000 -1116362.500000 252.050003 
-485825.656250 -1116379.125000 252.139999 
-485824.968750 -1116375.500000 252.070007 
-485822.031250 -1116348.375000 251.979996 
-485820.281250 -1116351.875000 252.020004 
-485821.781250 -1116375.500000 252.110001 
-485819.437500 -1116355.500000 251.970001 
-485819.250000 -1116350.750000 252.000000 
-485875.843750 -1116403.875000 252.570007 
-485876.406250 -1116414.625000 252.929993 
-485876.125000 -1116408.750000 252.580002 
-485875.562500 -1116408.250000 252.550003 
-485876.093750 -1116416.125000 252.929993 
-485871.843750 -1116382.750000 252.089996 
-485875.812500 -1116421.000000 252.729996 
-485874.562500 -1116418.750000 252.940002 
-485874.687500 -1116414.875000 252.789993 
-485874.187500 -1116411.625000 252.550003 
-485874.656250 -1116419.875000 252.880005 
-485873.968750 -1116416.375000 252.869995 
-485873.656250 -1116415.000000 252.679993 
-485873.281250 -1116413.750000 252.559998 
-485872.968750 -1116412.750000 252.520004 
-485872.875000 -1116411.500000 252.550003 
-485873.625000 -1116423.500000 252.729996 
-485873.343750 -1116419.875000 252.970001 
-485873.250000 -1116418.625000 252.960007 
-485873.156250 -1116416.250000 252.750000 
-485871.500000 -1116409.500000 252.610001 
-485871.187500 -1116404.750000 252.550003 
-485872.062500 -1116419.000000 252.880005 
-485872.000000 -1116417.875000 252.759995 
-485871.906250 -1116415.500000 252.509995 
-485871.750000 -1116413.125000 252.550003 
-485871.468750 -1116411.375000 252.600006 
-485868.312500 -1116388.000000 252.210007 
-485872.656250 -1116427.500000 252.639999 
-485870.937500 -1116417.000000 252.559998 
-485870.843750 -1116415.875000 252.509995 
-485869.843750 -1116410.250000 252.589996 
-485866.625000 -1116385.750000 252.199997 
-485871.437500 -1116426.125000 252.750000 
-485869.968750 -1116418.375000 252.589996 
-485869.406250 -1116413.000000 252.610001 
-485867.187500 -1116395.250000 252.360001 
-485866.875000 -1116392.125000 252.259995 
-485865.218750 -1116383.375000 252.179993 
-485870.781250 -1116431.500000 252.639999 
-485870.218750 -1116424.250000 252.960007 
-485868.687500 -1116419.125000 252.550003 
-485869.312500 -1116417.250000 252.550003 
-485869.093750 -1116426.250000 252.929993 
-485868.843750 -1116422.625000 252.860001 
-485868.687500 -1116420.125000 252.619995 
-485868.406250 -1116418.875000 252.559998 
-485867.843750 -1116416.375000 252.610001 
-485866.750000 -1116408.375000 252.570007 
-485864.500000 -1116389.500000 252.210007 
-485863.468750 -1116383.250000 252.160004 
-485868.781250 -1116430.875000 252.750000 
-485867.750000 -1116425.125000 252.910004 
-485867.656250 -1116423.875000 252.839996 
-485868.031250 -1116422.875000 252.789993 
-485867.625000 -1116421.500000 252.619995 
-485867.343750 -1116420.250000 252.589996 
-485867.343750 -1116418.000000 252.589996 
-485867.375000 -1116429.000000 252.970001 
-485866.875000 -1116428.875000 253.009995 
-485867.093750 -1116427.750000 252.970001 
-485866.437500 -1116425.125000 252.830002 
-485866.593750 -1116424.125000 252.750000 
-485866.500000 -1116421.750000 252.559998 
-485866.187500 -1116416.875000 252.600006 
-485866.250000 -1116429.625000 252.970001 
-485865.906250 -1116428.375000 252.940002 
-485865.625000 -1116424.000000 252.619995 
-485866.031250 -1116423.750000 252.639999 
-485865.468750 -1116421.625000 252.580002 
-485864.437500 -1116426.125000 252.639999 
-485865.281250 -1116425.750000 252.740005 
-485864.031250 -1116420.625000 252.600006 
-485863.437500 -1116418.125000 252.559998 
-485863.500000 -1116411.750000 252.550003 
-485861.281250 -1116396.250000 252.259995 
-485864.718750 -1116432.125000 252.970001 
-485863.625000 -1116424.750000 252.589996 
-485862.375000 -1116414.125000 252.570007 
-485860.562500 -1116402.250000 252.350006 
-485863.687500 -1116433.750000 253.000000 
-485863.437500 -1116432.000000 252.990005 
-485863.968750 -1116430.500000 252.919998 
-485863.281250 -1116427.875000 252.610001 
-485863.125000 -1116426.125000 252.570007 
-485862.406250 -1116424.125000 252.619995 
-485861.062500 -1116410.500000 252.479996 
-485859.156250 -1116396.250000 252.279999 
-485858.875000 -1116391.500000 252.229996 
-485862.343750 -1116432.000000 252.910004 
-485862.125000 -1116427.250000 252.580002 
-485860.187500 -1116413.000000 252.479996 
-485857.937500 -1116398.750000 252.339996 
-485862.281250 -1116433.375000 252.960007 
-485861.312500 -1116431.000000 252.710007 
-485861.312500 -1116429.500000 252.589996 
-485861.156250 -1116428.625000 252.580002 
-485860.781250 -1116422.625000 252.580002 
-485858.156250 -1116402.250000 252.339996 
-485855.218750 -1116389.000000 252.240005 
-485859.968750 -1116431.000000 252.630005 
-485859.125000 -1116430.500000 252.630005 
-485857.843750 -1116418.375000 252.539993 
-485855.593750 -1116398.500000 252.309998 
-485858.750000 -1116433.375000 252.639999 
-485858.531250 -1116427.875000 252.619995 
-485857.812500 -1116434.375000 252.660004 
-485857.750000 -1116433.250000 252.649994 
-485856.375000 -1116423.250000 252.570007 
-485855.281250 -1116410.750000 252.380005 
-485854.625000 -1116407.000000 252.330002 
-485856.593750 -1116432.375000 252.669998 
-485855.187500 -1116418.125000 252.470001 
-485854.281250 -1116414.375000 252.449997 
-485852.812500 -1116403.625000 252.300003 
-485855.093750 -1116428.875000 252.589996 
-485852.000000 -1116400.625000 252.300003 
-485851.500000 -1116409.625000 252.369995 
-485854.000000 -1116433.000000 252.639999 
-485853.843750 -1116430.500000 252.610001 
-485852.625000 -1116427.500000 252.610001 
-485847.593750 -1116386.000000 252.259995 
-485852.656250 -1116428.750000 252.649994 
-485848.406250 -1116399.125000 252.309998 
-485851.125000 -1116426.625000 252.559998 
-485849.875000 -1116416.000000 252.369995 
-485847.531250 -1116401.500000 252.279999 
-485846.375000 -1116392.125000 252.289993 
-485850.656250 -1116434.875000 252.649994 
-485847.812500 -1116412.625000 252.339996 
-485845.406250 -1116396.875000 252.289993 
-485849.281250 -1116434.000000 252.699997 
-485847.093750 -1116419.625000 252.410004 
-485844.406250 -1116403.875000 252.279999 
-485843.312500 -1116393.375000 252.250000 
-485843.031250 -1116390.375000 252.300003 
-485848.125000 -1116433.250000 252.660004 
-485846.000000 -1116416.750000 252.380005 
-485838.375000 -1116387.125000 252.259995 
-485842.187500 -1116419.000000 252.419998 
-485841.531250 -1116421.500000 252.410004 
-485839.781250 -1116408.750000 252.279999 
-485840.093750 -1116419.000000 252.389999 
-485839.843750 -1116415.375000 252.389999 
-485840.093750 -1116425.750000 252.509995 
-485836.812500 -1116422.000000 252.410004 
-485836.562500 -1116418.375000 252.410004 
-485837.125000 -1116433.250000 252.490005 
-485835.781250 -1116426.750000 252.470001 
-485834.875000 -1116432.500000 252.490005 
-485829.500000 -1116394.875000 252.179993 
-485828.625000 -1116388.125000 252.169998 
-485825.812500 -1116398.375000 252.190002 
-485826.937500 -1116409.625000 252.289993 
-485823.875000 -1116388.625000 252.169998 
-485879.968750 -1116447.875000 252.639999 
-485882.812500 -1116475.000000 252.850006 
-485877.375000 -1116445.125000 252.669998 
-485876.375000 -1116447.500000 252.669998 
-485875.125000 -1116433.000000 252.570007 
-485879.781250 -1116482.500000 252.889999 
-485875.687500 -1116454.875000 252.649994 
-485874.250000 -1116444.000000 252.600006 
-485875.593750 -1116473.500000 252.869995 
-485871.718750 -1116446.000000 252.600006 
-485871.062500 -1116440.875000 252.580002 
-485871.656250 -1116453.375000 252.690002 
-485872.031250 -1116469.875000 252.759995 
-485869.468750 -1116449.875000 252.610001 
-485867.968750 -1116444.625000 252.589996 
-485867.593750 -1116435.875000 252.679993 
-485871.125000 -1116477.500000 252.869995 
-485869.125000 -1116457.500000 252.699997 
-485866.281250 -1116434.750000 252.759995 
-485868.906250 -1116462.125000 252.690002 
-485867.437500 -1116455.875000 252.669998 
-485867.093750 -1116446.875000 252.600006 
-485868.437500 -1116468.750000 252.779999 
-485866.218750 -1116454.000000 252.610001 
-485865.593750 -1116444.250000 252.660004 
-485863.937500 -1116435.000000 252.929993 
-485864.375000 -1116448.750000 252.610001 
-485862.500000 -1116434.375000 252.970001 
-485863.031250 -1116441.750000 252.710007 
-485861.500000 -1116434.500000 252.919998 
-485862.625000 -1116445.500000 252.660004 
-485861.875000 -1116440.625000 252.800003 
-485861.625000 -1116436.875000 252.970001 
-485861.968750 -1116447.125000 252.669998 
-485860.312500 -1116438.125000 252.960007 
-485860.406250 -1116435.500000 252.940002 
-485863.781250 -1116469.750000 252.729996 
-485863.625000 -1116467.250000 252.710007 
-485859.937500 -1116443.875000 252.830002 
-485859.718750 -1116437.250000 252.960007 
-485859.218750 -1116446.750000 252.759995 
-485859.218750 -1116441.125000 252.990005 
-485858.781250 -1116438.875000 253.000000 
-485857.937500 -1116438.000000 252.899994 
-485860.906250 -1116466.625000 252.729996 
-485858.062500 -1116439.125000 252.949997 
-485859.218750 -1116456.125000 252.630005 
-485857.625000 -1116448.875000 252.750000 
-485857.375000 -1116445.500000 252.919998 
-485857.468750 -1116443.375000 252.949997 
-485859.437500 -1116472.500000 252.779999 
-485855.875000 -1116442.000000 252.880005 
-485855.656250 -1116438.500000 252.690002 
-485859.437500 -1116477.125000 252.789993 
-485858.250000 -1116467.375000 252.699997 
-485857.718750 -1116460.625000 252.649994 
-485855.687500 -1116445.625000 252.990005 
-485854.843750 -1116447.375000 253.000000 
-485854.375000 -1116445.750000 252.990005 
-485854.031250 -1116444.500000 252.919998 
-485853.781250 -1116438.000000 252.660004 
-485854.281250 -1116454.000000 252.750000 
-485853.406250 -1116446.250000 252.979996 
-485853.375000 -1116441.875000 252.669998 
-485855.781250 -1116472.500000 252.750000 
-485854.593750 -1116458.875000 252.690002 
-485853.093750 -1116449.500000 253.029999 
-485852.781250 -1116448.250000 253.020004 
-485852.593750 -1116445.875000 252.919998 
-485852.500000 -1116443.500000 252.679993 
-485852.437500 -1116442.500000 252.660004 
-485853.031250 -1116455.000000 252.789993 
-485852.718750 -1116453.750000 252.850006 
-485852.218750 -1116451.250000 253.020004 
-485851.937500 -1116450.000000 253.029999 
-485851.562500 -1116448.750000 252.960007 
-485851.312500 -1116445.750000 252.750000 
-485851.218750 -1116444.625000 252.740005 
-485853.062500 -1116465.500000 252.699997 
-485852.156250 -1116459.125000 252.740005 
-485851.781250 -1116455.125000 252.860001 
-485851.500000 -1116453.875000 252.940002 
-485851.250000 -1116452.750000 253.009995 
-485850.062500 -1116446.125000 252.679993 
-485850.343750 -1116443.625000 252.679993 
